"id","img","title","description","url"
51,"https://m.media-amazon.com/images/I/51OK2x1LvbL._SY291_BO1,204,203,200_QL40_ML2_.jpg","問題解決力を鍛える!アルゴリズムとデータ構造 (KS情報科学専門書)","競技プログラミング経験が豊富な著者が、「アルゴリズムを自分の道具としたい」という読者に向けて執筆。入門書を標榜しながら、AtCoderの例題、C++のコードが充実。入門書であり実践書でもある、生涯役立つテキストを目指した。","https://amzn.to/422Kmbj"
52,"https://m.media-amazon.com/images/I/51zLbOzs2dL._SY344_BO1,204,203,200_.jpg","スッキリわかるJava入門 第3版 (スッキリわかる入門シリーズ)","従来の入門書は、先生が生徒が一方的に話し続けるようなスタイルで構成されているモノが多く、それらは途中初学者が思い浮かべる「なぜ? 」「どうして? 」を置き去りにしたまま次の解説に移っていくため、理解がなかなか進まず多くの挫折を生み出してきました。本書は、初学者がよくつまずくポイントや疑問点に対して、著者が、実際に手がけた開発プロジェクト現場での体験や、多くの生徒を指南してきた研修での講師経験をもとに、いろいろな角度から具体的で的確なアドバイスを行っているため、まだ腑に落ちていないのに勝手にストーリーが進むということがなく、一歩一歩着実に理解を深めて、無駄なく短期間で知識を習得できる構成になっています。","https://amzn.to/426rWq5"
53,"https://m.media-amazon.com/images/I/51Sang1B+pL._SY344_BO1,204,203,200_.jpg","AWSではじめるデータレイク: クラウドによる統合型データリポジトリ構築入門","「データレイク」は、大量データ分析/生成データの活用を視野に入れた新しいデータストアのかたちです。従来のデータベース/データウェアハウスの範囲に収まらない多様なデータを大量に保管し、高度な統計分析や機械学習に役立つ情報基盤を作ることが可能です。本書ではデータレイクの概念や特徴、必要とされる機能などを基本から解説し、さらにAmazonが運営するパブリッククラウドサービスAWS(Amazon Web Services)で実現する方法を解説します。","https://amzn.to/3Td7dNl"
54,"https://m.media-amazon.com/images/I/51cRxtwo7IL._SX389_BO1,204,203,200_.jpg","詳説 正規表現 第3版","「正規表現がこれだけ多種多様な言語やアプリケーションに取り入れられているのは、立派な理由があるからだ。正規表現は非常に強力なのだ。(中略)正規表現を使えば、データを自由に操れるようになる。データをコントロールし、自分のための仕事をさせられるのである。正規表現をマスターすることは、自分のデータを支配することなのだ」(本書「はじめに」より)本書は正規表現の概念を詳細に解説し、言語やツールの実例を豊富に示しながら、正規表現への理解を深める解説書です。","https://amzn.to/3T8GjGo"
55,"https://m.media-amazon.com/images/I/51TVYJndNCL._SX388_BO1,204,203,200_.jpg","AWS Lambda実践ガイド 第2版","本書では、従来のシステムをLambdaで構築するときの設計手法や具体的な事例の作成を通じてLambdaでのプログラミング手法を解説します。第2版では、2022年の最新情報にアップデートし、SAM開発環境に対応しました。AWS Lambdaは、サーバーを必要としないプログラムの実行環境です。開発者が処理したい内容を小さな関数として実装すると、必要に応じて、それが実行される仕組みです。","https://amzn.to/427RSBE"
56,"https://m.media-amazon.com/images/I/41JLeLjY0lL.jpg","カイゼン・ジャーニー たった1人からはじめて、「越境」するチームをつくるまで","「日本の現場」に寄り添った、アジャイル開発の実践！現場のストーリーで、開発の神髄を学ぼう【本書の特徴】・現場のストーリーから、考え方とプラクティスを一緒に学べる・1人でも始められる業務改善の手法から、チームマネジメントの手法まで解説・日本の現場を前提にしているので、実践しやすい・アジャイルをこれから始める人だけでなく、もっとうまく実践したい人にも最適","https://amzn.to/3FiM1Qq"
57,"https://m.media-amazon.com/images/I/51E+hPktiQL._SX350_BO1,204,203,200_.jpg","ドメイン駆動設計入門 ボトムアップでわかる! ドメイン駆動設計の基本","本書は、『エリック・エヴァンスのドメイン駆動設計』(ISBN978-4-7981-2196-3、翔泳社)、『実践ドメイン駆動設計』(ISBN978-4-7981-3161-0、翔泳社)に感銘を受けた著者が贈る、ドメイン駆動設計の入門書です。","https://amzn.to/3ZRstKO"
58,"https://m.media-amazon.com/images/I/41Jlj3e0CDL._SY291_BO1,204,203,200_QL40_ML2_.jpg","入門 監視 ―モダンなモニタリングのためのデザインパターン","あなたのシステムはきちんと動いていると言えますか？本書は、システムのどの部分をどのように監視すべきか、また監視をどのように改善していくべきかについて解説する書籍です。前半で監視のベストプラクティス、デザインパターン／アンチパターンを示して、監視の基本原則を詳しく説明し、後半でフロントエンド、アプリケーション、サーバ、ネットワーク、セキュリティの各テーマで強力な監視の基盤を設計して実装するための方法を示します。","https://amzn.to/3JuDQmt"
59,"https://m.media-amazon.com/images/I/51wpYhLduAL._SY291_BO1,204,203,200_QL40_ML2_.jpg","アジャイルなチームをつくる ふりかえりガイドブック 始め方・ふりかえりの型・手法・マインドセット","本書はそんなチームのために、●「ふりかえりをなぜ行うのか」という目的●「どんなメリットがあるのか」という効果●「どのように行えばよいのか」という流れや手法、マインドセットなどについて、架空の開発現場を舞台にしたマンガとともに、一冊でわかりやすく解説します。また、読者が自分のチームですぐに実践できる ふりかえりの手法を多数紹介。","https://amzn.to/423HriF"
60,"https://m.media-amazon.com/images/I/41UGWMZuQRL.jpg","マネジメント","変化のときこそ、基本を確認しなければならない。ドラッカー経営学の集大成を1冊に凝縮。自らの指針とすべき役割・責任・行動を示し、新しい目的意識と使命感を与える書。","https://amzn.to/3Td1CH4"
61,"https://m.media-amazon.com/images/I/51Q8YejmO6L._SX338_BO1,204,203,200_.jpg","「説明が上手い人」がやっていることを1冊にまとめてみた","以下、著者の「ハック大学 ぺそ」が実際に試して「使えなかった説明法」です。●ロジカルトーキングで理路整然と伝える●相手に思いが伝わるように熱意を込める●必ず結論から端的に話す●相手の話を遮らないように相槌を打ち続ける●相手が理解しやすいようにまずは詳しい状況説明をする●上司が判断しやすいように起きたことを時系列で話す●モレがないように知っていることは全て話す●ビジネス用語や横文字を駆使してカッコよく説明する●指示する場合は「やること」だけを端的に伝える●有名経営者のような華麗なプレゼンで魅了するこの10個の「使えなかった説明法」、みなさんはどんな感想をお持ちでしょうか?","https://amzn.to/3Lg58OM"
62,"https://m.media-amazon.com/images/I/514ifs4Y5bL._SY344_BO1,204,203,200_.jpg","コンピュータシステムの理論と実装 ―モダンなコンピュータの作り方","コンピュータを理解するための最善の方法はゼロからコンピュータを作ることです。コンピュータの構成要素は、ハードウェア、ソフトウェア、コンパイラ、OSに大別できます。本書では、これらコンピュータの構成要素をひとつずつ組み立てます。具体的には、NANDという電子素子からスタートし、論理ゲート、加算器、CPUを設計します。そして、オペレーティングシステム、コンパイラ、バーチャルマシンなどを実装しコンピュータを完成させて、最後にその上でアプリケーション（テトリスなど）を動作させます。","https://amzn.to/3mFZBqt"
63,"https://m.media-amazon.com/images/I/51jRzpjTFZL._SX350_BO1,204,203,200_.jpg","Linux教科書 LPICレベル1 Version5.0対応","LPIC（Linux技術者認定）は、世界共通のIT資格として非常に人気の高い資格です。中でもレベル1は、グローバルなITエンジニアへの登竜門と位置付けられます。そのレベル1試験がVersion4.0から5.0にバージョンアップされました*。本書はこの新バージョン5.0に対応した学習書です。LPI-incの認定テキストとして出題範囲を万遍なくかつ分かりやすく解説するとともに、●「101試験」「102試験」の2試験に対応●章ごとに学習内容を確認するための練習問題を収録●本試験に向けての腕試しとして「101」「102」の模擬試験を各1回分収録●Linux実習環境を翔泳社Webサイトからダウンロード可といった特長を持ち、LPIC試験の対策書として、またLinuxの学習書としても有用な1冊です。","https://amzn.to/3ZDTDoE"
64,"https://m.media-amazon.com/images/I/51I6qY0nswL._SY344_BO1,204,203,200_.jpg","達人プログラマー(第2版): 熟達に向けたあなたの旅","より良いプログラマになるための実践的アプローチ本書は、Andrew Hunt and David Thomas、 The Pragmatic Programmer 20th Anniversary Edition (Addison Wesley、 2019)の日本語版です。本書は、より効率的、そしてより生産的なプログラマーになりたいと願うソフトウェア開発者に向けて、アジャイルソフトウェア開発手法の先駆者として知られる二人により執筆されました。経験を積み、生産性を高め、ソフトウェア開発の全体をより良く理解するための、実践的なアプローチが解説されています。先見性と普遍性に富んだ本書は、入門者には手引きとなり、ベテランでも読み直すたびに得るものがある、座右の一冊です。","https://amzn.to/3T6Diq9"
65,"https://m.media-amazon.com/images/I/51KHr6cffnL._SX387_BO1,204,203,200_.jpg","現場で使える Ruby on Rails 5速習実践ガイド","本書は、Ruby on Rails(以下Rails)を使ってWebアプリケーションを開発するための解説書です。RailsでどのようにWebアプリケーションを作るのかという基本的なところから、現場のニーズに合わせてどのように機能を追加していくのか、テストはどのように行うのか、複数人で開発していく場合の方法といった実践的なトピックまで、幅広くカバーしています。本書を読んだ方が単にRailsでWebアプリケーションを作れるようになるだけでなく、「Railsらしいアプリケーションコード」を書けるようになり、そして開発チームの仲間とともに実現したいことを実現できるように、という視点で必要な情報をまとめた1冊です。","https://amzn.to/427sv3e"
66,"https://m.media-amazon.com/images/I/51ROGENntsS._SY291_BO1,204,203,200_QL40_ML2_.jpg","オブジェクト指向でなぜつくるのか 第3版 知っておきたいOOP、設計、アジャイル開発の基礎知識","現在のソフトウエア開発技術の主役である、オブジェクト指向の全体像とそこに含まれる各技術を平易な文章で核心をズバリと解説します。生産性のかぎを握るプログラム開発の主要技術をわかりやすく教えるという位置づけは変わりません。そのうえで「今ドキのOOP」として人気言語(Java、Python、Ruby、JavaScript)の最新動向を新たに盛り込んでいます。もちろん、すべての文章を細かく見直して現況に沿うよう更新しています。","https://amzn.to/3T8QavP"
67,"https://m.media-amazon.com/images/I/512wqsxOrsL._SY291_BO1,204,203,200_QL40_ML2_.jpg","ゼロから作るDeep Learning ❷ ―自然言語処理編","コンピュータの専門書としては異例の大ヒットを記録した『ゼロから作るDeep Learning』の続編。第2弾の本書では、自然言語処理や時系列データ処理に焦点を当て、ディープラーニングを使ってさまざまな問題に挑みます。word2vecやRNN(リカレントニューラルネットワーク)、LSTMやGRU、seq2seqやAttention……ディープラーニングを支えるこれら最先端の技術を実装レベルでマスターできます。前作同様、やさしい言葉で分かりやすくをモットーに、高度に見える技術の裏側をじっくり説明し、実際に作ることで理解を深めます。最後までコンセプトは変わらない。ゼロから作る!","https://amzn.to/3JaCAnl"
68,"https://m.media-amazon.com/images/I/51Wj-FeLE2L._SY344_BO1,204,203,200_.jpg","スッキリわかるSQL入門 第2版 ドリル222問付き! (スッキリわかる入門シリーズ)","SQLの入門書において、発売から数年で不動の定番テキストとなった大人気SQL入門書に、最新のDBに対応した改訂版が登場!本書は豊富な図解とていねいな解説により、やさしく・楽しくデータベースとSQLを学習できる入門書です。姉妹書の『Java入門』と同じく、新人エンジニアたちの成長を傍らに、開発中に発生するSQLの「なぜ?」にしっかりと答えながら解説が進んでいきますので、データベースを仕事で使いこなすためのスキルが、スッキリ、楽しく、グングン身に付きます。","https://amzn.to/3Fhz4q4"
69,"https://m.media-amazon.com/images/I/61DioT3LXIL._SY344_BO1,204,203,200_.jpg","実践Terraform AWSにおけるシステム設計とベストプラクティス","本書は、Terraformを使ってAWS上にシステムを構築するノウハウを、200以上のサンプルコードとともに紹介する、Terraform初級者から中級者向け解説書です。ECS Fargateなどのマネージドサービスを中心にアーキテクチャ設計を行い、Terraformで実装します。サンプルコードはGitHubでも公開していますので、手を動かしながら一緒に学びましょう。","https://amzn.to/3yuIMBJ"
70,"https://m.media-amazon.com/images/I/51Xs3-gq+7L._SY344_BO1,204,203,200_.jpg","新装版「分かりやすい表現」の技術 意図を正しく伝えるための16のルール","マニュアルはなぜ分かりにくいのか?右か左か迷わせる交通標識。庶民には理解不能な法律条文。初心者にはチンプンカンプンのマニュアル。何が言いたいのか分からない上司の話……。世の中にあふれる「分かりにくい表現」の犯人をつきとめ、すっと分かってもらえる「情報発信のルール」を考える!","https://amzn.to/3JxUeCN"
71,"https://m.media-amazon.com/images/I/51Y2mtMUYwL._SX351_BO1,204,203,200_.jpg","レガシーコードからの脱却 ―ソフトウェアの寿命を延ばし価値を高める9つのプラクティス","レガシーコードとは、バグを多く含み、壊れやすく拡張が難しいコードを指します。このようなコードの保守と管理には多大な労力がつぎ込まれることになります。しかも一度作ってしまったレガシーコードの質を上げるには、初めから質の高いコードを作るよりも膨大なコストがかかります。本書では、ソフトウェア開発において、初めからレガシーコードを作りださないためのプラクティスを9つ挙げて解説します。","https://amzn.to/3ZEFcko"
72,"https://m.media-amazon.com/images/I/51ocIzW64NL._SX351_BO1,204,203,200_.jpg","アルゴリズム的思考力が身につく! プログラミングコンテストAtCoder入門","プログラマに必須のアルゴリズムの知識がAtCoderで楽しく身につく!AtCoder株式会社は、日本発のプログラミングコンテスト運営会社として2012年6月20日に設立され、年々活動の幅を拡げてきました。AtCoderの開催するコンテストは、「与えられた問題を解決するアルゴリズムを考え、それを正しく実装する」ことを競技化したものです。本書は「AtCoderでアルゴリズムを学びたい」「AtCoderのコンテストに参加したい」という方に向けたAtCoderの入門書です。コンテストで出題された過去問を用いて、問題の解き方を体系的に解説しました。一つ一つの問題を解説する際には、「なぜそのように考えるのか」が明快になるように心がけました。","https://amzn.to/3ZYnwQd"
73,"https://m.media-amazon.com/images/I/51CSommBZtL._SY291_BO1,204,203,200_QL40_ML2_.jpg","ビジネス数学の第一人者が教える 史上最高にわかりやすい説明術","特に若い世代には、説明することを苦手にしている人は少なくありません。たとえば「就活の面接でうまく自己PRできなかった」という就活生の方、これはつまり「自分のことなのに、うまく説明できなかった」ということです。なぜビジネス数学の第一人者が、「説明の講師」として最適なのか?誤解ないように申し上げますと、本書は「説明の仕方がわかる」本です。ビジネス数学ができるようになる本ではなく、そもそもほとんど数字は出てきません。","https://amzn.to/3FfweSc"
74,"https://m.media-amazon.com/images/I/51Jzquhz3tL._SX344_BO1,204,203,200_.jpg","相手の頭に「絵」が浮かぶように話しなさい 100%伝わる! 説明のコツ (PHP文庫)","「マシンガンのようにとめどなく話す」「単語を並べて淡々と話す」「相手を見ずに話し続ける」「1つのセンテンスが長い」「自分が伝えたいことだけにフォーカスしている」「具体例がなく抽象的に話す」……。これらはすべて、相手に言いたいことが伝わらない残念な話し方の特徴です。思い当たるところ、ありませんか?本書は、100万部突破の超ベストセラー『会話がとぎれない! 話し方66のルール』の著者が、自身の教室で5万人超の話し方を変えてきたその全ノウハウを徹底解説。","https://amzn.to/3yxvIeU"
75,"https://m.media-amazon.com/images/I/51CFEpdsRHL._SX258_BO1,204,203,200_.jpg","あてはめるだけで“すぐ"伝わる 説明組み立て図鑑","わかりやすく説明したくても、「何から説明し始めればいいかわからない……」「なぜか、結論ファーストで話しても上手くいかない……」と悩む人は必読!実は説明には、目的やシチュエーションに応じて最適な「型」がある。著者は500人以上の東大、2000人以上の医学部合格者を生んだ元・駿台予備学校、人気日本一のカリスマ講師。現在は東京大学大学院生として認知科学を研究する傍ら、企業の研修講師として登壇し、教育コンテンツのプロデュース業を請け負う会社を興した人物。その経験と知見をもとに、目的やシチュエーションに合わせた型にはめて、順番通りに話すだけでどんな人でも、「確実に伝わる」「相手を動かせる」「説得できる」「交渉がうまくいく」、そんな説明ができるようになる型を「80個」開発!!","https://amzn.to/41ZEfVn"
76,"https://m.media-amazon.com/images/I/51b7FaaOFHL._SY291_BO1,204,203,200_QL40_ML2_.jpg","一番伝わる説明の順番","本書は、戦略コンサルタントが教える「相手の頭の中を整理しながら伝える技術」です。「プレゼンテーションがうまくない」「何を言っているのかわからない」「いいたいことはわかるけど、わかりにくい」「いつも聞き直される」そういった経験はないでしょうか。そこで、話し方や話す内容を変えようとしたところでうまくいかない人が多いのです。「話し方」や「内容」を変えるのではなく、「どの順番で話すか」を変えるだけで、相手にもっと伝わるようになります。","https://amzn.to/3JdVXLY"
77,"https://m.media-amazon.com/images/I/41DicxAopNL._SY344_BO1,204,203,200_.jpg","社内プレゼンの資料作成術【完全版】","「社内プレゼン」は、ビジネスパーソンにとって必須のスキルです。どんなによいアイデアがあっても、組織的な「GOサイン」を得なければ一歩も前に進めることができません。そのためには、説得力のあるプレゼン資料を作成する技術が不可欠なのです。ところが、2015年に前田鎌利氏の『社内プレゼンの資料作成術』が刊行されるまで、「社内プレゼン」のノウハウを伝える書籍は皆無でした。前田氏は、ソフトバンク在籍時に孫正義氏から「一発OK」を連発し、孫氏のプレゼン資料の作成を任された人物。独立後、そのプレゼン・ノウハウは1000社を超える企業・団体で採用された、プレゼンの第一人者として高い評価を得ています。そして、同書は、「大事なプレゼンでOKを勝ち取ることができた」「プレゼンに対する苦手意識を克服できた」「効果的なプレゼン資料を短時間で作れるようになった」と、多くの読者の支持を集め、累計で19万部を超えるヒット作となりました。","https://amzn.to/3yvGeTB"
78,"https://m.media-amazon.com/images/I/51mV-6SeDxL._SY291_BO1,204,203,200_QL40_ML2_.jpg","世界で一番やさしい 資料作りの教科書","物語の主人公は、プレゼンがうまくいかずに悩む入社4年目女子の鈴川葵。社内のグダグダ会議を改革した葵は、あるプロジェクトチームのメンバーに大抜てき。そこで今度は「資料作り」を学び、社内のコミュニケーションを変えていくことになります。先輩、恋人からアドバイスや、コンサルタントの父が授けた「資料作りの7つのStep」「コミュニケーションの3つの作法」などを実践し、相手に自分の主張を伝える極意を身に付けていく葵。最後には大きなプレゼンテーションの舞台に立つことに--。","https://amzn.to/3ZYowUH"
79,"https://m.media-amazon.com/images/I/51hk+5bKNrL._SY344_BO1,204,203,200_.jpg","退屈なことはPythonにやらせよう ―ノンプログラマーにもできる自動化処理プログラミング","ファイル名の変更や表計算のデータ更新といった作業は、日々の仕事の中で頻繁に発生します。ひとつふたつ修正するだけであれば問題ないのですが、それが数十、数百となってくると手に負えません。そのような単純な繰り返し作業はコンピュータに肩代わりしてもらうとすごくラクになります。本書では、手作業だと膨大に時間がかかる処理を一瞬でこなすPython 3プログラムの作り方について学びます。対象読者はノンプログラマー。本書で基本をマスターすれば、プログラミング未経験者でも面倒な単純作業を苦もなくこなす便利なプログラムを作れるようになります。","https://amzn.to/3ZCcIrk"
80,"https://m.media-amazon.com/images/I/51F6w9FoosL._SX393_BO1,204,203,200_.jpg","1日1問、半年以内に習得 シェル・ワンライナー160本ノック (Software Design plusシリーズ)","シェルのワンライナー(その場かぎりの1行プログラム)は、LinuxやMacのコマンドラインインターフェースを立ち上げたら、すぐにプログラムを書いて即実行できます。ちょっとした作業を手っ取り早く片付けるのに向いています。大量のデータ処理、繰り返し処理ほどその効果は絶大です。本書は、そんなシェル・ワンライナーを身につけるためのトレーニング本です。大量の問題を繰り返し解くことで、実務でワンライナーを活用できるようになることを目指します。","https://amzn.to/3TbCsIF"
81,"https://m.media-amazon.com/images/I/51sLCPa8DBL._SX388_BO1,204,203,200_.jpg","Go言語でつくるインタプリタ","本書は、Go言語でプログラミング言語のインタプリタを作りながら、プログラミング言語とそのインタプリタについて学ぶ書籍です。順を追ってコードを示し、C言語風の構文を持つ言語「Monkeyプログラミング言語」のインタプリタを組み立てていきます。字句解析器、構文解析器、評価器を作りながら、ソースコードをトークン列に、トークン列を抽象構文木に変換し、その抽象構文木を評価し実行する方法を学びます。さらに、インタプリタに新しいデータ型を導入し、組み込み関数を追加して、言語を拡張していきます。付録では構文マクロシステムについても扱います。","https://amzn.to/3yucCWO"
82,"https://m.media-amazon.com/images/I/51Y38qQBfSL.jpg","はじめて学ぶソフトウェアのテスト技法","最少のテストケースで最大の効果をあげるためのツールを満載した、小さいけれどすごい本。同値クラステスト、境界値テスト、デシジョンテーブルテスト、直交表と全ペア技法、状態遷移テスト、ドメイン分析テスト、ユースケーステスト、制御フローテスト、データフローテストなど、テスト技法の必須項目を全て1冊に集約しています。平易で実践的な例題を使い、手順を1つ1つ追って説明しているので、新人プログラマや初級のテスト担当者のレベルアップに最適。もちろん、「いまさら人に聞けない」ベテラン技術者にもぜひお勧めです。","https://amzn.to/401nLKA"
83,"https://m.media-amazon.com/images/I/51QDhrqqEtL._SY346_.jpg","プログラマの数学 第2版","プログラミングに役立つ「数学的な考え方」を身につけよう。2005年の刊行以来、数学書として異例の大ロングセラーを続けている前著の改訂版です。プログラミングや数学に関心のある読者を対象に、プログラミング上達に役立つ「数学の考え方」をわかりやすく解説しています。数学的な知識を前提とせず、たくさんの図とパズルを通して、平易な文章で解き明かしています。改訂にあたっては、文章を全面的に見直すとと共に、現在の人工知能、ディープラーニングブームを踏まえて、付録「機械学習への第一歩」を加筆しています。この付録では、・機械学習とは・予測問題と分類問題・パーセプトロン・機械学習における「学習」・ニューラルネットワーク・人間は不要になるのかという項目について、ていねいに説明しています。","https://amzn.to/3FhfTwv"
84,"https://m.media-amazon.com/images/I/512GaA55o9S._SX218_BO1,204,203,200_QL40_ML2_.jpg","Reactハンズオンラーニング 第2版 ―Webアプリケーション開発のベストプラクティス","Facebookが開発したJavaScriptライブラリ「React」の解説書。2013年にオープンソース化されたReactですが、ここ数年で大きな変更が加えられ、またReactを取り巻くエコシステムも大きく変化しました。本書では実際に動くコンポーネントを作りながら、最新のReactの記法について解説しつつ、最新のツールやライブラリも紹介します。初心者から中上級者まで、Reactの今をすばやく学習することができます。","https://amzn.to/3yyQaf8"
85,"https://m.media-amazon.com/images/I/41oRHRM6B+L._SX258_BO1,204,203,200_.jpg","Kotlin サーバーサイドプログラミング実践開発","プログラミング言語「Kotlin」は、Android開発ではすでに広く知られていますが、JVM(Java仮想マシン)で動作するサーバーサイド開発での選択肢としても注目されている言語の一つです。本書はサーバーサイドの開発者を読者対象とし、Kotlinの基本構文とともに、Javaとの親和性が高いうえに、Javaよりも安全性が高く書きやすいと言われる理由を解説します(第1部)。そして実践的な内容としてSpring Bootを使い、データベースの検索系/更新系機能や認証/認可機能などを実装したWebアプリケーションを構築します(第2部)。加えて、従来型の案件だけでなく新規プロダクトへの足がかりにもなるよう、gRPCやKtorなどといった比較的新しい技術との組み合わせ方をフォローします(第3部)。「実践開発」という書名のとおり、プロダクトの開発でKotlinを導入する際に役立てられる内容です。","https://amzn.to/3LfUKqa"
86,"https://m.media-amazon.com/images/I/41X08M5EC2L._SX331_BO1,204,203,200_.jpg","チーズはどこへ消えた?","この小さな本が世界のビジネスマンを変えてゆく!迷路のなかに住む、2匹のネズミと2人の小人。彼らは迷路をさまよった末、チーズを発見する。チーズは、ただの食べ物ではなく、人生に おいて私たちが追い求めるもののシンボルである。ところがある日、そのチーズが消えた! ネズミたちは、本能のままにすぐさま新しいチーズを探しに飛び出していく。ところが小人たちは 、チーズが戻って来るかも知れないと無駄な期待をかけ、現状分析にうつつを抜かすばかり。しかし、やがて一人が新しいチーズを探しに 旅立つ決心を…。IBM、アップル・コンピュータ、メルセデス・ベンツ等、トップ企業が次々と社員教育に採用。単純なストーリーに託して、状況の変化にい ","https://amzn.to/3Tbdqt2"
87,"https://m.media-amazon.com/images/I/51zS8QNJtRL._SX389_BO1,204,203,200_.jpg","ハイパフォーマンスPython","Pythonの高速化技法について一歩踏み込んだプロユースの解説書。ボトルネックの測定方法から、最適なデータ構造の使い分け、CythonやPyPyなどのコンパイラの比較、numpyなどのパッケージの使い方、マルチコアCPUの活用法、メモリ効率を劇的に改善するトライ構造や近似計算まで、シンプルな実例プログラムを用いながらわかりやすく説明します。高性能なプログラムの書き方だけでなく、高性能なシステムの作り方を総合的に学ぶことができるPythonエキスパート必携の一冊です。","https://amzn.to/3J3gjYg"
88,"https://m.media-amazon.com/images/I/51iniLhnHoL._SX597_BO1,204,203,200_.jpg","実践Data Scienceシリーズ Pythonではじめるテキストアナリティクス入門 (KS情報科学専門書)","★基礎技術と分析アプローチがわかる入門書の決定版!★・「spaCy+GiNZA」による一気通貫の分析がすぐに実践できる・観光/金融・経済/ソーシャルメディアの分析事例をていねいに解説・つまずきやすい「環境構築」もしっかりサポート","https://amzn.to/424fRSs"
89,"https://m.media-amazon.com/images/I/51j6h2wu2oL._SY344_BO1,204,203,200_.jpg","最短コースでわかる PyTorch &深層学習プログラミング","人気のAIフレームワーク「PyTorch」で、ディープラーニングプログラミングができるようになる本です。ディープラーニングのアルゴリズムが原理からわかります。初心者でも他書に頼らず、本書1冊でマスターできます!","https://amzn.to/3l5CZ2e"
90,"https://m.media-amazon.com/images/I/51ygJJ0u5RL._SX385_BO1,204,203,200_.jpg","Amazon Web Services 基礎からのネットワーク&サーバー構築 改訂3版","「自分でネットワークやサーバーを構築できるようになる」。これが本書の目的です。新しいものを学習するとき、実際にやってみるのが一番。従来は物理機器がないと学べませんでしたが、今はクラウドがあります。本書は、代表的なクラウドサービス「Amazon Web Services」を実機代わりにネットワークを学び直す、をコンセプトにまとめた1冊です。インフラを学びたい若手技術者にも、インフラを学び直したいアプリ開発者にもオススメです。","https://amzn.to/3l80esA"
91,"https://m.media-amazon.com/images/I/51itvExWFlL._SY291_BO1,204,203,200_QL40_ML2_.jpg","イラスト図解式 この一冊で全部わかるネットワークの基本","TCP/IP、LANの基礎から、企業ネットワークの全体像、代表的なネットワーク機器、プロトコル、構築、運用、セキュリティなど、これからネットワークにかかわる人が知っておきたい知識をこの一冊で丸ごと解説!","https://amzn.to/403d3TA"
92,"https://m.media-amazon.com/images/I/51Ybz+6kIsL._SX389_BO1,204,203,200_.jpg","SRE サイトリライアビリティエンジニアリング ―Googleの信頼性を支えるエンジニアリングチーム","サイトリライアビリティエンジニアリング(SRE)とは、Googleで培われたシステム管理とサービス運用の方法論です。GoogleのSREチームの主要メンバーによって書かれた本書は、ソフトウェアのライフサイクル全体にコミットすることで世界最大規模のソフトウェアシステムがどのように構築、導入、監視、維持されているのかを解説します。","https://amzn.to/3l2H07N"
93,"https://m.media-amazon.com/images/I/41UyPDseKsL._SY344_BO1,204,203,200_.jpg","効果検証入門〜正しい比較のための因果推論/計量経済学の基礎","本書では「単純に比較すると間違った結論に導くデータ」から、より正しい結果を導くための分析手法と考え方を提供します。計量経済学における効果とは何か? を提示し、RCT(ランダム化比較試験)がいかに理想的な方法かを説明し、RCTができない場合でも因果推論を用いてRCTの再現が可能だということを説明していきます。","https://amzn.to/3LhcgKD"
94,"https://m.media-amazon.com/images/I/41Ekr6CCxDL._SX258_BO1,204,203,200_.jpg","Effective Python 第2版 ―Pythonプログラムを改良する90項目","GoogleでPythonを使ったさまざまなサービスを立ち上げ、Pythonを知り尽くした著者による、Pythonエキスパート必携書の改訂版です。第2版ではPython 3.8に対応、データ構造、内包表記とジェネレータ、性能、デバッグについての章を新たに追加するなど、第1版の59項目を大幅に改訂し、90項目にわたってベストプラクティス、ヒント、落とし穴の避け方だけでなく、新機能の使い方などのノウハウを解説します。優れたPythonコードを書くために何をすべきか、何をすべきでないか、なぜこれが良い方法なのかをPythonの流儀に従って解説。","https://amzn.to/3ZFE0NH"
95,"https://m.media-amazon.com/images/I/51B4ihagImL._SY344_BO1,204,203,200_.jpg","失敗から学ぶRDBの正しい歩き方 (Software Design plus)","「データベースがよく落ちる」「前任者が残したテーブル、SQLが読み解けない」「RDBMSを入れ替えたら予期せぬバグが」――MySQLやPostgreSQLといったRDBMS(リレーショナルデータベース管理システム)を使った業務システム、Webサービスを設計・運用していると、こういった問題によく直面するのではないでしょうか。本書はRDB(リレーショナルデータベース)の間違った使い方(=アンチパターン)を紹介しながら、アンチパターンを生まないためのノウハウを解説します。","https://amzn.to/3ZREJuO"
96,"https://m.media-amazon.com/images/I/51JNn1LtubL._SY344_BO1,204,203,200_.jpg","ゼロから作るDeep Learning ❸ ―フレームワーク編","大ヒットを続ける人気シリーズの第3弾。今回は「DeZero」というディープラーニングのフレームワークをゼロから作ります。DeZeroは本書オリジナルのフレームワークです。最小限のコードで、フレームワークのモダンな機能を実現します。本書では、この小さな――それでいて十分にパワフルな――フレームワークを、全部で60のステップで完成させます。それによって、PyTorch、TensorFlow、Chainerなどの現代のフレームワークに通じる知識を深めます。","https://amzn.to/3ZWjGI5"
